location_id,sensor_type,reading_value,unit,quality_score,timestamp,metadata
LOC_001,AIR_QUALITY,39.362,AQI,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,41.94,°C,66,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,15.271,µg/m³,86,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,CO2,460.795,ppm,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,42.799,%,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,25.488,AQI,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,24.705,°C,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,3.274,µg/m³,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,CO2,358.509,ppm,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,45.772,%,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,16.582,AQI,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,20.737,°C,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,4.51,µg/m³,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,CO2,703.585,ppm,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,57.827,%,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,31.108,AQI,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,32.958,°C,84,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,14.218,µg/m³,90,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,CO2,671.47,ppm,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,51.756,%,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,43.28,AQI,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,26.712,°C,96,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,6.925,µg/m³,100,2025-09-21T09:21:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,CO2,806.025,ppm,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,92.562,%,83,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,46.182,AQI,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,36.936,°C,76,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,16.006,µg/m³,83,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,CO2,539.808,ppm,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,49.105,%,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,27.437,AQI,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,24.559,°C,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,6.486,µg/m³,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,CO2,466.36,ppm,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,44.474,%,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,27.317,AQI,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,24.638,°C,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,6.133,µg/m³,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,CO2,613.357,ppm,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,70.36,%,99,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,42.538,AQI,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,37.081,°C,75,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,18.172,µg/m³,74,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,CO2,595.412,ppm,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,65.104,%,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,43.027,AQI,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,27.118,°C,95,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,8.532,µg/m³,100,2025-09-21T09:11:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,CO2,736.415,ppm,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,97.801,%,80,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,56.046,AQI,93,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,35.699,°C,78,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,7.149,µg/m³,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,CO2,535.113,ppm,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,46.478,%,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,29.372,AQI,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,20.963,°C,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,11.445,µg/m³,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,CO2,419.751,ppm,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,43.384,%,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,11.999,AQI,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,19.481,°C,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,10.738,µg/m³,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,CO2,651.893,ppm,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,72.464,%,98,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,27.918,AQI,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,35.338,°C,79,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,16.06,µg/m³,83,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,CO2,536.08,ppm,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,HUMIDITY,66.959,%,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,44.702,AQI,100,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,25.714,°C,98,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,14.615,µg/m³,89,2025-09-21T09:01:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,CO2,940.385,ppm,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,85.075,%,89,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,38.948,AQI,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,34.374,°C,81,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,14.449,µg/m³,89,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,CO2,407.458,ppm,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,57.259,%,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,42.968,AQI,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,27.471,°C,95,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,12.783,µg/m³,96,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,CO2,325.299,ppm,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,49.742,%,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,7.367,AQI,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,21.376,°C,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,7.642,µg/m³,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,CO2,598.758,ppm,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,76.47,%,95,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,46.066,AQI,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,28.069,°C,93,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,DUST_PM25,9.756,µg/m³,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_005,CO2,649.329,ppm,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,60.836,%,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,23.951,AQI,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,27.929,°C,94,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,8.612,µg/m³,100,2025-09-21T08:51:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,CO2,694.789,ppm,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,86.198,%,88,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,70.178,AQI,79,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,36.628,°C,76,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,5.706,µg/m³,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,CO2,411.159,ppm,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,62.562,%,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,35.694,AQI,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,21.683,°C,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,5.56,µg/m³,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,CO2,350.474,ppm,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,44.658,%,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,34.148,AQI,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,25.005,°C,99,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,9.381,µg/m³,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,CO2,588.909,ppm,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,80.417,%,92,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,46.496,AQI,100,2025-09-21T08:41:02.691304,"{""calibration_date"": ""2025-08-22"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
